FAS OrgCode Name,FAS Budget Name,FAS Budget,Balancing Unit RefID,Cost Center RefID,Resource RefID,Fund RefID,Function RefID,Program RefID,Grant RefID,Stand-Alone Grant RefID,Gift RefID,,FAS Budget Status,FAS Budget Status Name,FAS Close to Budget,FAS Budget Type,FAS Budget Type Name,FAS Budget Class,FAS Budget Class Name,Conversion Row?,,Cost Center Name,,Program Name,,Stand-Alone Grant Name,Assignee RefID,Assignee Name,,Grant Name,,Gift Name,,Fund Name,Appropriation RefID,Appropriation Name,,Resource Name,,Function Name,Company RefID,Company Name,,Balancing Unit Name,linereference,Report Run Time
AQUATIC&FISHERY SCIENC,HALSTU AWD000003,687236,BU133,CC100953,RS100375,FD214,FN100,,,,,,1,Open to revenue and expenditures,      ,6,GIFTS & DISCRETIONARY,53,OTHER RESTRICTED GIFTS,YES,,CoEnv | Atmospheric Sciences (ATMS) - Research Administration and Support,,,,,,,,,,,,Other Current Use Gift and Endowment Distribution Fund,,,,Other Current Use Restricted Gift Resource,,Instruction,UW1861,University of Washington,,College of the Environment,69469,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,UNSW-OYSTER,687511,BU133,CC900009,RS100078,FD200,FN111,,GR032859,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,13,OTHER GRANTS,YES,,College of the Environment - Default Cost Center (Conversion Only),,,,,,,,UNSW-OYSTER - 68-7511 - 2021,,,,Grant Fund,,,,Non-Governmental Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,71246,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,xxxADVxxxPWS HERRING F,687576,BU133,CC900009,RS100185,FD200,FN111,,GR032889,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,13,OTHER GRANTS,YES,,College of the Environment - Default Cost Center (Conversion Only),,,,,,,,xxxADVxxxPWS HERRING F - 68-7576 - 2021,,,,Grant Fund,,,,Federal Pass Through Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,71419,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,ELIGP23 BERDAHL,687680,BU133,CC900009,RS100202,FD207,FN110,,,,GF120953,,1,Open to revenue and expenditures,      ,6,GIFTS & DISCRETIONARY,53,OTHER RESTRICTED GIFTS,YES,,College of the Environment - Default Cost Center (Conversion Only),,,,,,,,,,EarthLab Climate Program Growth Fund,,Current Use Gift and Endowment Distribution Fund,,,,Current Use Restricted Gift Resource,,Research - Basic,UW1861,University of Washington,,College of the Environment,71594,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,ELIGP23 ROBERTS,687685,BU133,CC900009,RS100202,FD207,FN110,,,,GF120953,,1,Open to revenue and expenditures,      ,6,GIFTS & DISCRETIONARY,53,OTHER RESTRICTED GIFTS,YES,,College of the Environment - Default Cost Center (Conversion Only),,,,,,,,,,EarthLab Climate Program Growth Fund,,Current Use Gift and Endowment Distribution Fund,,,,Current Use Restricted Gift Resource,,Research - Basic,UW1861,University of Washington,,College of the Environment,71596,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,HUMPBACK ASSESSMENT,687859,BU133,CC900009,RS100078,FD200,FN111,,GR033658,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,14,FIXED PRICE GRANTS,YES,,College of the Environment - Default Cost Center (Conversion Only),,,,,,,,HUMPBACK ASSESSMENT - 68-7859 - 2021,,,,Grant Fund,,,,Non-Governmental Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,72410,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,xxxADVxxxDNR BULL KELP,687971,BU133,CC900009,RS100370,FD200,FN110,,GR033725,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,32,COST REIMB/CONTRACTS,YES,,College of the Environment - Default Cost Center (Conversion Only),,,,,,,,xxxADVxxxDNR BULL KELP - 68-7971 - 2021,,,,Grant Fund,,,,Washington State Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,72413,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,xxxADVxxxCHIGNIK BATHY,688122,BU133,CC900009,RS100079,FD200,FN110,,GR033865,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,13,OTHER GRANTS,YES,,College of the Environment - Default Cost Center (Conversion Only),,,,,,,,xxxADVxxxCHIGNIK BATHY - 68-8122 - 2021,,,,Grant Fund,,,,State and Local Grant Resource,,Research: Basic,UW1861,University of Washington,,College of the Environment,72693,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,xxxADVxxxDNR ROAD MONI,688150,BU133,CC900009,RS100370,FD200,FN111,,GR033891,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,YES,,College of the Environment - Default Cost Center (Conversion Only),,,,,,,,xxxADVxxxDNR ROAD MONI - 68-8150 - 2021,,,,Grant Fund,,,,Washington State Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,0,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,xxxADVxxxDNR WIP,688156,BU133,CC900009,RS100185,FD200,FN111,,GR033896,,,,1,Open to revenue and expenditures,      ,5,GRANTS AND CONTRACTS,42,COOPERATIVE AGREEMENTS,YES,,College of the Environment - Default Cost Center (Conversion Only),,,,,,,,xxxADVxxxDNR WIP - 68-8156 - 2021,,,,Grant Fund,,,,Federal Pass Through Grant Resource,,Research: Applied,UW1861,University of Washington,,College of the Environment,72697,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,TORNABENE STARTUP,741204,BU133,CC100949,RS100001,FD101,FN130,,,GR000468,,,3,"Closed to all expenditures and revenue, but allows for JVs",514000,1,GENERAL UNIVERSITY,31,LOCAL FUND ALLOCATION,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,,,CoEnv | Aquatic and Fishery Sciences (SAFS)| Faculty Startup - Tornabene L,,,,,,,,Dedicated Local Fund,,,,Other Designated Operating Fund (DOF) Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,513,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,TORNABENE STARTUP,741204,BU133,CC100949,RS100001,FD101,FN130,,,GR000468,,,3,"Closed to all expenditures and revenue, but allows for JVs",514000,1,GENERAL UNIVERSITY,31,LOCAL FUND ALLOCATION,No,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,,,CoEnv | Aquatic and Fishery Sciences (SAFS)| Faculty Startup - Tornabene L,,,,,,,,Dedicated Local Fund,,,,Other Designated Operating Fund (DOF) Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,6676,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,BERDAHL SU,741205,BU133,CC100949,RS100001,FD101,FN130,PG107293,,,,,1,Open to revenue and expenditures,514000,1,GENERAL UNIVERSITY,31,LOCAL FUND ALLOCATION,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Berdahl, A,",,,AS104460,"Berdahl, Andrew (berdahl)",,,,,,Dedicated Local Fund,,,,Other Designated Operating Fund (DOF) Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,522,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,BERDAHL SU,741205,BU133,CC100949,RS100001,FD101,FN130,PG107293,,GR000472,,,1,Open to revenue and expenditures,514000,1,GENERAL UNIVERSITY,31,LOCAL FUND ALLOCATION,No,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Berdahl, A,",,CoEnv | Aquatic and Fishery Sciences (SAFS)|Faculty Startup - Berdahl A,AS104460,"Berdahl, Andrew (berdahl)",,,,,,Dedicated Local Fund,,,,Other Designated Operating Fund (DOF) Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,6879,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,FISH,741210,BU133,CC100948,RS100001,FD101,FN170,PG107622,,,,,1,Open to revenue and expenditures,514000,1,GENERAL UNIVERSITY,31,LOCAL FUND ALLOCATION,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Academic Operations,,CoEnv | Aquatic and Fishery Sciences (SAFS) | Administrative,,,AS112849,"Foxworthy, Kenyon (kenyonf)",,,,,,Dedicated Local Fund,,,,Other Designated Operating Fund (DOF) Resource,,Non-Research Scholarships and Fellowships,UW1861,University of Washington,,College of the Environment,46568,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,SCHINDLERRES,741215,BU133,CC100948,RS100001,FD101,FN170,PG107269,,,,,1,Open to revenue and expenditures,514000,1,GENERAL UNIVERSITY,31,LOCAL FUND ALLOCATION,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Academic Operations,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Schindler, D.",,,AS105864,"Schindler, Daniel E. (deschind)",,,,,,Dedicated Local Fund,,,,Other Designated Operating Fund (DOF) Resource,,Non-Research Scholarships and Fellowships,UW1861,University of Washington,,College of the Environment,6667,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,SCHEUERELL SU,742462,BU133,CC100949,RS100001,FD101,FN130,PG107268,,GR000466,,,1,Open to revenue and expenditures,514000,1,GENERAL UNIVERSITY,31,LOCAL FUND ALLOCATION,No,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Scheuerell, M.",,CoEnv | Aquatic and Fishery Sciences (SAFS)| Faculty Startup - Scheuerell M,,,,,,,,Dedicated Local Fund,,,,Other Designated Operating Fund (DOF) Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,509,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,SCHEUERELL SU,742462,BU133,CC100949,RS100001,FD101,FN130,PG107268,,GR000467,,,1,Open to revenue and expenditures,514000,1,GENERAL UNIVERSITY,31,LOCAL FUND ALLOCATION,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Scheuerell, M.",,"CoEnv | Aquatic and Fishery Sciences (SAFS)| Faculty Startup - Scheuerell, M.",AS105817,"Scheuerell, Mark D. (scheuerl)",,,,,,Dedicated Local Fund,,,,Other Designated Operating Fund (DOF) Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,510,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,BERDAHL UBC-UW,746222,BU133,CC100950,RS100001,FD101,FN110,PG107293,,,,,1,Open to revenue and expenditures,514000,1,GENERAL UNIVERSITY,31,LOCAL FUND ALLOCATION,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research and Engagement Activities,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Berdahl, A,",,,AS104460,"Berdahl, Andrew (berdahl)",,,,,,Dedicated Local Fund,,,,Other Designated Operating Fund (DOF) Resource,,Research - Basic,UW1861,University of Washington,,College of the Environment,6880,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,VAN CISE SAFS SU,746289,BU133,CC100949,RS100001,FD101,FN130,,,,,,1,Open to revenue and expenditures,514000,1,GENERAL UNIVERSITY,31,LOCAL FUND ALLOCATION,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,,,,,,,,,,,Dedicated Local Fund,,,,Other Designated Operating Fund (DOF) Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,59842,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,SAFS FACILITIES,746290,BU133,CC103502,RS100001,FD101,FN100,PG107622,,,,,1,Open to revenue and expenditures,514000,1,GENERAL UNIVERSITY,31,LOCAL FUND ALLOCATION,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Administrative,,CoEnv | Aquatic and Fishery Sciences (SAFS) | Administrative,,,,,,,,,,Dedicated Local Fund,,,,Other Designated Operating Fund (DOF) Resource,,Instruction,UW1861,University of Washington,,College of the Environment,59843,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,SAFS PEER MENTORING,751209,BU133,CC100948,RS100005,FD101,FN170,PG107286,,,,,1,Open to revenue and expenditures,514000,1,GENERAL UNIVERSITY,32,INDIRECT COST RECOVERY,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Academic Operations,,CoEnv | Aquatic and Fishery Sciences (SAFS)| Student Services,,,AS112849,"Foxworthy, Kenyon (kenyonf)",,,,,,Dedicated Local Fund,,,,Indirect Cost Recovery (ICR) Resource,,Non-Research Scholarships and Fellowships,UW1861,University of Washington,,College of the Environment,6815,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,FISHERIES RCR,751210,BU133,CC100949,RS100005,FD101,FN130,PG107622,,,,,1,Open to revenue and expenditures,514000,1,GENERAL UNIVERSITY,32,INDIRECT COST RECOVERY,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,CoEnv | Aquatic and Fishery Sciences (SAFS) | Administrative,,,AS112849,"Foxworthy, Kenyon (kenyonf)",,,,,,Dedicated Local Fund,,,,Indirect Cost Recovery (ICR) Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,47352,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,VARANASI,751212,BU133,CC100949,RS100005,FD101,FN130,PG107275,,,,,1,Open to revenue and expenditures,514000,1,GENERAL UNIVERSITY,32,INDIRECT COST RECOVERY,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Varanasi, U.",,,AS107644,"Varanasi, Usha (ushav)",,,,,,Dedicated Local Fund,,,,Indirect Cost Recovery (ICR) Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,6677,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,TAUB RCR,751213,BU133,CC100949,RS100005,FD101,FN130,PG107273,,GR000488,,,1,Open to revenue and expenditures,514000,1,GENERAL UNIVERSITY,32,INDIRECT COST RECOVERY,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Taub, F.",,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Research Cost Recovery- Taub, F.",AS107633,"Taub, Frieda (taub)",,,,,,Dedicated Local Fund,,,,Indirect Cost Recovery (ICR) Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,529,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,HOLTGRIEVE RCR,751215,BU133,CC100949,RS100005,FD101,FN130,PG107290,,GR000445,,,1,Open to revenue and expenditures,514000,1,GENERAL UNIVERSITY,32,INDIRECT COST RECOVERY,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Holtgrieve, G.",,"CoEnv | Aquatic and Fishery Sciences (SAFS)| Faculty Research Cost Recovery- Holtgrieve, G.",AS105881,"Holtgrieve, Gordon W. (gholt)",,,,,,Dedicated Local Fund,,,,Indirect Cost Recovery (ICR) Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,527,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,CAPSTONE,751217,BU133,CC100948,RS100005,FD101,FN170,PG107286,,,,,1,Open to revenue and expenditures,514000,1,GENERAL UNIVERSITY,32,INDIRECT COST RECOVERY,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Academic Operations,,CoEnv | Aquatic and Fishery Sciences (SAFS)| Student Services,,,AS112849,"Foxworthy, Kenyon (kenyonf)",,,,,,Dedicated Local Fund,,,,Indirect Cost Recovery (ICR) Resource,,Non-Research Scholarships and Fellowships,UW1861,University of Washington,,College of the Environment,6816,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,SCHINDLER RCR,751222,BU133,CC100949,RS100005,FD101,FN130,PG107269,,,,,1,Open to revenue and expenditures,514000,1,GENERAL UNIVERSITY,32,INDIRECT COST RECOVERY,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Schindler, D.",,,AS107615,"Schindler, Daniel (dschind)",,,,,,Dedicated Local Fund,,,,Indirect Cost Recovery (ICR) Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,6668,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,HORNE RCR,751226,BU133,CC100949,RS100005,FD101,FN130,PG107618,,,,,1,Open to revenue and expenditures,514000,1,GENERAL UNIVERSITY,32,INDIRECT COST RECOVERY,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Horne, J.",,,AS105882,"Horne, John K (jhorne)",,,,,,Dedicated Local Fund,,,,Indirect Cost Recovery (ICR) Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,6610,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,PARRISH RCR,751227,BU133,CC100949,RS100005,FD101,FN130,PG107278,,GR000487,,,1,Open to revenue and expenditures,514000,1,GENERAL UNIVERSITY,32,INDIRECT COST RECOVERY,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,CoEnv | Aquatic and Fishery Sciences (SAFS)| COASST,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Research Cost Recovery- Parrish, J.",AS105820,"Parrish, Julia (jparrish)",,,,,,Dedicated Local Fund,,,,Indirect Cost Recovery (ICR) Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,528,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,PUNT RCR,751228,BU133,CC100949,RS100005,FD101,FN130,PG107265,,GR000436,,,1,Open to revenue and expenditures,514000,1,GENERAL UNIVERSITY,32,INDIRECT COST RECOVERY,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Punt, A.",,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Research Cost Recovery- Punt, A.",AS105879,"Punt, Andre E (aepunt)",,,,,,Dedicated Local Fund,,,,Indirect Cost Recovery (ICR) Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,475,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,NAISH START-UP,751229,BU133,CC100949,RS100005,FD101,FN130,PG107299,,GR000492,,,1,Open to revenue and expenditures,514000,1,GENERAL UNIVERSITY,32,INDIRECT COST RECOVERY,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Naish, K.",,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Startup- Naish, K.",AS105873,"Naish, Kerry (knaish)",,,,,,Dedicated Local Fund,,,,Indirect Cost Recovery (ICR) Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,534,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,HILBORN RCR,751230,BU133,CC100949,RS100005,FD101,FN130,PG107261,,GR000485,,,1,Open to revenue and expenditures,514000,1,GENERAL UNIVERSITY,32,INDIRECT COST RECOVERY,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Hilborn, R.",,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Research Cost Recovery- Hilborn, R.",AS107514,"Hilborn, Ray (rayh)",,,,,,Dedicated Local Fund,,,,Indirect Cost Recovery (ICR) Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,526,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,SIMENSTAD START-UP,751232,BU133,CC100949,RS100005,FD101,FN130,PG107271,,GR000493,,,1,Open to revenue and expenditures,514000,1,GENERAL UNIVERSITY,32,INDIRECT COST RECOVERY,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Simenstad, C.",,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Startup- Simenstad, C.",AS107622,"Simenstad, Charles Arthur (Retired - Active) (simenstd)",,,,,,Dedicated Local Fund,,,,Indirect Cost Recovery (ICR) Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,535,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,FRIEDMAN START-UP,751233,BU133,CC100949,RS100005,FD101,FN130,PG107259,,GR000491,,,3,"Closed to all expenditures and revenue, but allows for JVs",514000,1,GENERAL UNIVERSITY,32,INDIRECT COST RECOVERY,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Friedman, C.",,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Startup- Friedman, C.",AS107483,"Friedman, Carolyn (Retired - Active) (carolynf)",,,,,,Dedicated Local Fund,,,,Indirect Cost Recovery (ICR) Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,533,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,HAUSER START-UP,751234,BU133,CC100949,RS100005,FD101,FN130,PG107297,,GR000463,,,1,Open to revenue and expenditures,514000,1,GENERAL UNIVERSITY,32,INDIRECT COST RECOVERY,No,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Hauser, L.",,CoEnv | Aquatic and Fishery Sciences (SAFS)| Faculty Startup - Hauser L,,,,,,,,Dedicated Local Fund,,,,Indirect Cost Recovery (ICR) Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,504,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,HAUSER START-UP,751234,BU133,CC100949,RS100005,FD101,FN130,PG107297,,GR000463,,,1,Open to revenue and expenditures,514000,1,GENERAL UNIVERSITY,32,INDIRECT COST RECOVERY,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Hauser, L.",,CoEnv | Aquatic and Fishery Sciences (SAFS)| Faculty Startup - Hauser L,AS105819,"Hauser, Lorenz (lhauser)",,,,,,Dedicated Local Fund,,,,Indirect Cost Recovery (ICR) Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,505,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,SKALSKI RCR,751237,BU133,CC100949,RS100005,FD101,FN130,PG107272,,GR000457,,,1,Open to revenue and expenditures,514000,1,GENERAL UNIVERSITY,32,INDIRECT COST RECOVERY,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Skalski, J.",,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Research Cost Recovery- Skalski, J.",AS107623,"Skalski, John R (Retired - Active) (skalski)",,,,,,Dedicated Local Fund,,,,Indirect Cost Recovery (ICR) Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,497,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,PIETSCH RCR,751238,BU133,CC100949,RS100005,FD101,FN130,PG107264,,GR000437,,,1,Open to revenue and expenditures,514000,1,GENERAL UNIVERSITY,32,INDIRECT COST RECOVERY,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Pietsch, T.",,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Research Cost Recovery - Pietsch, T.",AS107586,"Pietsch, Theodore Wells (Retired - Active) (twp)",,,,,,Dedicated Local Fund,,,,Indirect Cost Recovery (ICR) Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,476,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,ANDERSON RCR,751240,BU133,CC100949,RS100005,FD101,FN130,PG107277,,GR000439,,,1,Open to revenue and expenditures,514000,1,GENERAL UNIVERSITY,32,INDIRECT COST RECOVERY,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,CoEnv | Aquatic and Fishery Sciences (SAFS)| CBR,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Research Cost Recovery- Anderson, J.",AS105875,"Anderson, James J (jjand)",,,,,,Dedicated Local Fund,,,,Indirect Cost Recovery (ICR) Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,478,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,QUINN RCR,751252,BU133,CC100949,RS100005,FD101,FN130,PG107266,,GR000452,,,1,Open to revenue and expenditures,514000,1,GENERAL UNIVERSITY,32,INDIRECT COST RECOVERY,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Quinn, T.",,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Research Cost Recovery- Quinn, T.",AS107591,"Quinn, Thomas P. (tquinn)",,,,,,Dedicated Local Fund,,,,Indirect Cost Recovery (ICR) Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,492,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,ESSINGTON RCR,751255,BU133,CC100949,RS100005,FD101,FN130,PG107258,,GR000442,,,1,Open to revenue and expenditures,514000,1,GENERAL UNIVERSITY,32,INDIRECT COST RECOVERY,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Essington, T.",,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Research Cost Recovery- Essington, T.",AS107479,"Essington, Timothy E. (essing)",,,,,,Dedicated Local Fund,,,,Indirect Cost Recovery (ICR) Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,481,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,COASST,751256,BU133,CC100949,RS100005,FD101,FN130,PG107278,,GR000487,,,1,Open to revenue and expenditures,514000,1,GENERAL UNIVERSITY,32,INDIRECT COST RECOVERY,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,CoEnv | Aquatic and Fishery Sciences (SAFS)| COASST,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Research Cost Recovery- Parrish, J.",AS105820,"Parrish, Julia (jparrish)",,,,,,Dedicated Local Fund,,,,Indirect Cost Recovery (ICR) Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,490,6/28/2023 8:28:39
AQUATIC&FISHERY SCIENC,YOUNG,751260,BU133,CC100949,RS100005,FD101,FN130,PG107619,,GR000460,,,1,Open to revenue and expenditures,514000,1,GENERAL UNIVERSITY,32,INDIRECT COST RECOVERY,Yes,,CoEnv | Aquatic and Fishery Sciences (SAFS) - Research Administration and Support,,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Labs- Young, G.",,"CoEnv | Aquatic and Fishery Sciences (SAFS) | Faculty Research Cost Recovery- Young, G.",AS108127,"Young, Graham (grahamy)",,,,,,Dedicated Local Fund,,,,Indirect Cost Recovery (ICR) Resource,,Academic Support,UW1861,University of Washington,,College of the Environment,500,6/28/2023 8:28:39
